university,universityLabel,totalStudents,undergradStudents,postgradStudents
http://www.wikidata.org/entity/Q1563835,American Jewish University,93,,
http://www.wikidata.org/entity/Q1563992,Калифорнийский баптистский университет,11317,,
http://www.wikidata.org/entity/Q1563992,Калифорнийский баптистский университет,11344,,
http://www.wikidata.org/entity/Q1565621,Alaska Pacific University,493,,
http://www.wikidata.org/entity/Q1566138,University of Tennessee at Martin,7117,,
http://www.wikidata.org/entity/Q1568237,Национальный университет,18070,,
http://www.wikidata.org/entity/Q1570483,Университет Свазиленда,5620,,
http://www.wikidata.org/entity/Q1571390,Арканзасский университет в Монтиселло,2645,,
http://www.wikidata.org/entity/Q1578569,University of Tuzla,16500,,
http://www.wikidata.org/entity/Q1579397,Бандунгский технологический институт,23848,,
http://www.wikidata.org/entity/Q1584459,University of Technology,12000,,
http://www.wikidata.org/entity/Q1588869,Университет Лубумбаши,33000,,
http://www.wikidata.org/entity/Q1591615,Hawaii Pacific University,4243,,
http://www.wikidata.org/entity/Q1591654,Lake Superior State University,1909,,
http://www.wikidata.org/entity/Q1610024,Университет Хериота-Уатта,29000,,
http://www.wikidata.org/entity/Q1622134,Hebei North University,15000,,
http://www.wikidata.org/entity/Q1624003,Seeburg Castle University,750,,
http://www.wikidata.org/entity/Q1626754,ISM University of Management and Economics,1800,,
http://www.wikidata.org/entity/Q1629024,Nara University of Education,1245,,
http://www.wikidata.org/entity/Q1628728,Санкт-Петербургский государственный архитектурно-строительный университет,11000,,
http://www.wikidata.org/entity/Q1628751,Санкт-Петербургский государственный университет аэрокосмического приборостроения,13500,,
http://www.wikidata.org/entity/Q1629255,Великотырновский университет,18000,,
http://www.wikidata.org/entity/Q1634051,Национальный университет Трухильо,19000,,
http://www.wikidata.org/entity/Q1639978,Сучжоуский университет,48901,,
http://www.wikidata.org/entity/Q1640731,Каталонский политехнический университет,29812,,
http://www.wikidata.org/entity/Q1641504,Университет Палермо,50818,,
http://www.wikidata.org/entity/Q1642969,International Balkan University,500,,
http://www.wikidata.org/entity/Q1661325,Пенсильванский университет (Индиана),7290,,
http://www.wikidata.org/entity/Q1661325,Пенсильванский университет (Индиана),10037,,
http://www.wikidata.org/entity/Q1669453,St. Ambrose University,2703,,
http://www.wikidata.org/entity/Q1669453,St. Ambrose University,3003,,
http://www.wikidata.org/entity/Q1604967,Университет Хендерсона,3163,,
http://www.wikidata.org/entity/Q1671056,Бютцовский университет,779,,
http://www.wikidata.org/entity/Q10387830,Федеральный университет Эспириту-Санту,23744,,
http://www.wikidata.org/entity/Q7707466,Texas A&M International University,8525,,
http://www.wikidata.org/entity/Q7707478,Техасский университет A&M в Кингсвилле,6932,,
http://www.wikidata.org/entity/Q7708149,Texas Tech University Health Sciences Center El Paso,775,,
http://www.wikidata.org/entity/Q7708205,Texas Wesleyan University,2197,,
http://www.wikidata.org/entity/Q7727993,The Creative Circus,178,,
http://www.wikidata.org/entity/Q7742178,The Institute for Clinical Social Work,128,,
http://www.wikidata.org/entity/Q7690168,Университет Тейлор,2110,,
http://www.wikidata.org/entity/Q6744514,Malone University,1463,,
http://www.wikidata.org/entity/Q6751699,Commonwealth University-Mansfield,1784,,
http://www.wikidata.org/entity/Q6761997,Marian University,1593,,
http://www.wikidata.org/entity/Q6761994,Marian University,3706,,
http://www.wikidata.org/entity/Q6776789,Martin University,220,,
http://www.wikidata.org/entity/Q6781819,Marywood University,2613,,
http://www.wikidata.org/entity/Q6781811,Maryville University,6303,,
http://www.wikidata.org/entity/Q6781811,Maryville University,10979,,
http://www.wikidata.org/entity/Q6784362,William James College,805,,
http://www.wikidata.org/entity/Q6788232,Matsuyama Shinonome College,404,,
http://www.wikidata.org/entity/Q6797991,Maysville Community and Technical College,3446,,
http://www.wikidata.org/entity/Q6802425,Университет Макмерри,1094,,
http://www.wikidata.org/entity/Q6818830,Mercyhurst University,2790,,
http://www.wikidata.org/entity/Q6823850,Methodist University,595,,
http://www.wikidata.org/entity/Q6823850,Methodist University,1773,,
http://www.wikidata.org/entity/Q6761106,Maria College,864,,
http://www.wikidata.org/entity/Q6806451,Medical University of South Carolina,3083,,
http://www.wikidata.org/entity/Q6747552,Manchester University,1449,,
http://www.wikidata.org/entity/Q7059512,Northland Community & Technical College,2962,,
http://www.wikidata.org/entity/Q7060132,Northwest Nazarene University,2109,,
http://www.wikidata.org/entity/Q7060212,Northwest Technical College,825,,
http://www.wikidata.org/entity/Q7060311,Northwestern Health Sciences University,1132,,
http://www.wikidata.org/entity/Q7060359,Northwestern Oklahoma State University,1833,,
http://www.wikidata.org/entity/Q7060296,University of Northwestern – St. Paul,3506,,
http://www.wikidata.org/entity/Q7060123,Северо-западный государственный университет Миссури,7267,,
http://www.wikidata.org/entity/Q7063485,Notre Dame de Namur University,585,,
http://www.wikidata.org/entity/Q7063504,Университет Нотр-Дам Мэриленда,1836,,
http://www.wikidata.org/entity/Q7063504,Университет Нотр-Дам Мэриленда,2233,,
http://www.wikidata.org/entity/Q7063504,Университет Нотр-Дам Мэриленда,6537,,
http://www.wikidata.org/entity/Q7073984,Oakland City University,1241,,
http://www.wikidata.org/entity/Q7076613,Oconee Fall Line Technical College,1835,,
http://www.wikidata.org/entity/Q7080767,Ohio Christian University,2186,,
http://www.wikidata.org/entity/Q7080808,Ohio Dominican University,1415,,
http://www.wikidata.org/entity/Q7080960,"Ohio State University, Lima Campus",998,,
http://www.wikidata.org/entity/Q7081021,Ohio Valley University,273,,
http://www.wikidata.org/entity/Q7082127,Oklahoma Christian University,2055,,
http://www.wikidata.org/entity/Q7082284,Oklahoma Panhandle State University,1337,,
http://www.wikidata.org/entity/Q7082388,Oklahoma State University–Oklahoma City,4949,,
http://www.wikidata.org/entity/Q7088000,Olivet Nazarene University,2540,,
http://www.wikidata.org/entity/Q7088000,Olivet Nazarene University,3764,,
http://www.wikidata.org/entity/Q7101141,Oregon College of Oriental Medicine,236,,
http://www.wikidata.org/entity/Q7105553,Osaka Dental University,1178,,
http://www.wikidata.org/entity/Q7060260,Northwest University,1184,,
http://www.wikidata.org/entity/Q13018775,Dhonburi Rajabhat University,11970,,
http://www.wikidata.org/entity/Q12809694,Giresun University,25901,,
http://www.wikidata.org/entity/Q12837257,Бакинский Университет Бизнеса,3750,,
http://www.wikidata.org/entity/Q10709746,Университет Северной Каролины в Пемброке,8262,,
http://www.wikidata.org/entity/Q10739157,National Changhua University of Education,7162,,
http://www.wikidata.org/entity/Q7792539,Thomas More University,2037,,
http://www.wikidata.org/entity/Q7794632,Thomas University,1303,,
http://www.wikidata.org/entity/Q7813780,Shunan University,1165,,
http://www.wikidata.org/entity/Q7814016,Tokyo University of Information Sciences,2186,,
http://www.wikidata.org/entity/Q7813855,Tokyo City University,7543,,
http://www.wikidata.org/entity/Q7842344,Trine University,3573,,
http://www.wikidata.org/entity/Q7847734,Truman State University,4655,,
http://www.wikidata.org/entity/Q6924393,Назаретский университет Маунт-Вернон,2140,,
http://www.wikidata.org/entity/Q6827343,Miami International University of Art & Design,934,,
http://www.wikidata.org/entity/Q6827457,Miami University Middletown,1640,,
http://www.wikidata.org/entity/Q6840815,Mid-State Technical College,2648,,
http://www.wikidata.org/entity/Q6840874,MidAmerica Nazarene University,1636,,
http://www.wikidata.org/entity/Q6841624,Middle Tennessee School of Anesthesia,229,,
http://www.wikidata.org/entity/Q6842319,Midland College,4737,,
http://www.wikidata.org/entity/Q6842463,Midland University,1765,,
http://www.wikidata.org/entity/Q6843458,Midwestern Baptist Theological Seminary,3432,,
http://www.wikidata.org/entity/Q6850968,Mildred Elley,466,,
http://www.wikidata.org/entity/Q6859396,Millersville University of Pennsylvania,8500,,
http://www.wikidata.org/entity/Q6859396,Millersville University of Pennsylvania,5809,,
http://www.wikidata.org/entity/Q6861698,Milwaukee Career College,231,,
http://www.wikidata.org/entity/Q6864512,университет Минервы,1000,,
http://www.wikidata.org/entity/Q6868461,Minnesota State Community and Technical College,5757,,
http://www.wikidata.org/entity/Q6868559,Minnesota State University Moorhead,5547,,
http://www.wikidata.org/entity/Q6875342,Misericordia University,1855,,
http://www.wikidata.org/entity/Q6875342,Misericordia University,2374,,
http://www.wikidata.org/entity/Q6879096,Mississippi College,4667,,
http://www.wikidata.org/entity/Q6879494,Missouri Baptist University,4860,,
http://www.wikidata.org/entity/Q6879708,Южный государственный университет Миссури,5045,,
http://www.wikidata.org/entity/Q6904332,Университет штата Монтана в Биллингсе,4000,,
http://www.wikidata.org/entity/Q6904341,Технологический университет Монтаны,2339,,
http://www.wikidata.org/entity/Q6914146,State University of New York at Morrisville,2486,,
http://www.wikidata.org/entity/Q6922044,Mount Mary University,1200,,
http://www.wikidata.org/entity/Q6922161,Mount Mercy University,1351,,
http://www.wikidata.org/entity/Q6922161,Mount Mercy University,1705,,
http://www.wikidata.org/entity/Q6843477,Midwestern University,2980,,
http://www.wikidata.org/entity/Q7865512,UPMC Shadyside School of Nursing,336,,
http://www.wikidata.org/entity/Q7878521,Украинский государственный университет финансов и международной торговли,2228,,
http://www.wikidata.org/entity/Q7885779,Объединённый институт и университет,809,,
http://www.wikidata.org/entity/Q7886376,Union University,3071,,
http://www.wikidata.org/entity/Q7109265,Оттавский университет (Канзас),797,,
http://www.wikidata.org/entity/Q7109428,Оттербейнский университет,2652,,
http://www.wikidata.org/entity/Q7110141,Баптистский университет Уошито,1704,,
http://www.wikidata.org/entity/Q7111021,Университет Пресвятой Девы Озёрной,2771,,
http://www.wikidata.org/entity/Q7114753,Owensboro Community and Technical College,3901,,
http://www.wikidata.org/entity/Q7122600,Pacific Oaks College,1238,,
http://www.wikidata.org/entity/Q7127976,Palm Beach Atlantic University,3004,,
http://www.wikidata.org/entity/Q7127976,Palm Beach Atlantic University,3704,,
http://www.wikidata.org/entity/Q7131449,Panola College,2513,,
http://www.wikidata.org/entity/Q7138388,Parker University,1697,,
http://www.wikidata.org/entity/Q7161124,Universidade de Passo Fundo,22500,,
http://www.wikidata.org/entity/Q7162219,Penang Free School,914,,
http://www.wikidata.org/entity/Q7164705,Pensacola State College,9226,,
http://www.wikidata.org/entity/Q7199302,Pittsburgh Institute of Mortuary Science,191,,
http://www.wikidata.org/entity/Q7199301,Pittsburgh Institute of Aeronautics,567,,
http://www.wikidata.org/entity/Q7203590,Plaza College,914,,
http://www.wikidata.org/entity/Q7205171,Пловдивский университет,18000,,
http://www.wikidata.org/entity/Q13054964,Ванадзорский государственный университет,1668,,
http://www.wikidata.org/entity/Q14708361,Mayville State University,1168,,
http://www.wikidata.org/entity/Q14708393,Университет Марии,3400,,
http://www.wikidata.org/entity/Q14708393,Университет Марии,3799,,
http://www.wikidata.org/entity/Q14712798,Marymount University,3013,,
http://www.wikidata.org/entity/Q14712798,Marymount University,3294,,
http://www.wikidata.org/entity/Q13419624,Тюменский государственный университет,27000,,
http://www.wikidata.org/entity/Q13527017,Приштинский университет,9740,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,4581,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,10988,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,12263,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,13992,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,15569,,
http://www.wikidata.org/entity/Q13572981,University of South Alabama,16055,,
http://www.wikidata.org/entity/Q13577806,Vanung University,5459,,
http://www.wikidata.org/entity/Q13582663,Rogers State University,3400,,
http://www.wikidata.org/entity/Q13634567,Louisiana State University of Alexandria,3706,,
http://www.wikidata.org/entity/Q14438080,Westfield State University,5395,,
http://www.wikidata.org/entity/Q14469027,MacKay Medical University,777,,
http://www.wikidata.org/entity/Q10854154,Восточный университет Нью-Мексико,5266,,
http://www.wikidata.org/entity/Q10857990,Университет Джона Ф. Кеннеди,1600,,
http://www.wikidata.org/entity/Q10888084,Hsiuping University of Science and Technology,2556,,
http://www.wikidata.org/entity/Q10889350,Overseas Chinese University,5325,,
http://www.wikidata.org/entity/Q10889598,Yuanpei University of Medical Technology,3384,,
http://www.wikidata.org/entity/Q10927040,National Ilan University,5024,,
http://www.wikidata.org/entity/Q10927180,National Tainan Institute of Nursing,1942,,
http://www.wikidata.org/entity/Q10927172,National Taipei University of Nursing and Health Science,4384,,
http://www.wikidata.org/entity/Q10927184,National Taitung University,4104,,
http://www.wikidata.org/entity/Q10927278,National Yunlin University of Science and Technology,8985,,
http://www.wikidata.org/entity/Q10927241,Национальный Тайский колледж исполнительских искусств,516,,
http://www.wikidata.org/entity/Q10927162,Тайчжунский национальный университет науки и технологии,10992,,
http://www.wikidata.org/entity/Q10937802,Minth University of Science and Technology,462,,
http://www.wikidata.org/entity/Q10940196,Тяньцзиньский педагогический университет,21876,,
http://www.wikidata.org/entity/Q10943718,Университет Верхнего Висконсина,2560,,
http://www.wikidata.org/entity/Q7894418,National University,6495,,
http://www.wikidata.org/entity/Q7894360,Catholic University of Petropolis,5990,,
http://www.wikidata.org/entity/Q7894358,Universidade Da Paz,8779,,
http://www.wikidata.org/entity/Q7894410,University of Vale do Rio dos Sinos,23988,,
http://www.wikidata.org/entity/Q7894421,Открытый университет Индонезии,1045665,,
http://www.wikidata.org/entity/Q7895055,"Университет архитектуры, гражданского строительства и геодезии",3000,,
http://www.wikidata.org/entity/Q6933777,Mulawarman University,35268,,
http://www.wikidata.org/entity/Q6942807,Muskingum University,1763,,
http://www.wikidata.org/entity/Q6942807,Muskingum University,2231,,
http://www.wikidata.org/entity/Q6971460,National Chiayi University,8745,,
http://www.wikidata.org/entity/Q6970347,Национальный американский университет,1440,,
http://www.wikidata.org/entity/Q6973910,National Kaohsiung University of Hospitality and Tourism,3446,,
http://www.wikidata.org/entity/Q6974219,National Louis University,5239,,
http://www.wikidata.org/entity/Q6974219,National Louis University,7402,,
http://www.wikidata.org/entity/Q6974729,National Paralegal College,693,,
http://www.wikidata.org/entity/Q6974858,National Penghu University of Science and Technology,2646,,
http://www.wikidata.org/entity/Q6974928,National Pingtung University of Science and Technology,9031,,
http://www.wikidata.org/entity/Q7252506,Providence University,11372,,
http://www.wikidata.org/entity/Q7270829,Queens University of Charlotte,1668,,
http://www.wikidata.org/entity/Q7270829,Queens University of Charlotte,2338,,
http://www.wikidata.org/entity/Q7205857,Plymouth State University,4491,,
http://www.wikidata.org/entity/Q7208069,Point Loma Nazarene University,4616,,
http://www.wikidata.org/entity/Q7208107,Университет Пойнт Парк,3591,,
http://www.wikidata.org/entity/Q7895554,University of Indianapolis,4730,,
http://www.wikidata.org/entity/Q7895554,University of Indianapolis,5638,,
http://www.wikidata.org/entity/Q7895145,University of Bunda Mulia,8747,,
http://www.wikidata.org/entity/Q7895472,University of Providence,1005,,
http://www.wikidata.org/entity/Q7895546,University of Ilorin,50000,,
http://www.wikidata.org/entity/Q7895252,Университет Центрального Миссури,9959,,
http://www.wikidata.org/entity/Q7895510,Хьюстонский университет в Виктории,4922,,
http://www.wikidata.org/entity/Q7895505,Хьюстонский университет в Клир-Лейк,9053,,
http://www.wikidata.org/entity/Q7895509,Университет Хьюстон-Даунтаун,15239,,
http://www.wikidata.org/entity/Q15008084,Национальный университет «Полтавская политехника имени Юрия Кондратюка»,12000,,
http://www.wikidata.org/entity/Q15261242,Slemani Polytechnic University,13500,,
http://www.wikidata.org/entity/Q15279421,Медицинский университет Тираны,7500,,
http://www.wikidata.org/entity/Q15850436,Thames Valley University,52890,,
http://www.wikidata.org/entity/Q15900615,National Pingtung University,7496,,
http://www.wikidata.org/entity/Q11053261,Kun Shan University,6702,,
http://www.wikidata.org/entity/Q11063787,University of Kang Ning,2820,,
http://www.wikidata.org/entity/Q11066366,Hungkuang University,8158,,
http://www.wikidata.org/entity/Q11065261,Технологический университет Чиенкуо,2820,,
http://www.wikidata.org/entity/Q11065261,Технологический университет Чиенкуо,9210,,
http://www.wikidata.org/entity/Q11074044,Tzu Chi College of Technology,2844,,
http://www.wikidata.org/entity/Q11087869,Ming Chi University of Technology,4124,,
http://www.wikidata.org/entity/Q11090053,Jinwen University of Science and Technology,4235,,
http://www.wikidata.org/entity/Q11103146,Tungnan University,3776,,
http://www.wikidata.org/entity/Q11194540,Национальный университет Дун-Ва,9742,,
http://www.wikidata.org/entity/Q11283766,New Orleans Baptist Theological Seminary,2293,,
http://www.wikidata.org/entity/Q11287623,Indiana University Kokomo,3227,,
http://www.wikidata.org/entity/Q11347596,Frederick S. Pardee RAND Graduate School,123,,
http://www.wikidata.org/entity/Q7272195,Quincy University,1273,,
http://www.wikidata.org/entity/Q7304449,Red Lake Nation College,106,,
http://www.wikidata.org/entity/Q7306738,Reedley College,6796,,
http://www.wikidata.org/entity/Q7310359,Reinhardt University,1399,,
http://www.wikidata.org/entity/Q7329259,Университет Стоктона,9893,,
http://www.wikidata.org/entity/Q7338849,Rivier University,1689,,
http://www.wikidata.org/entity/Q7338849,Rivier University,2178,,
http://www.wikidata.org/entity/Q7347821,Robert Morris University,3114,,
http://www.wikidata.org/entity/Q7347821,Robert Morris University,4134,,
http://www.wikidata.org/entity/Q7355942,Rocky Mountain University of Health Professions,1193,,
http://www.wikidata.org/entity/Q7367225,Rosalind Franklin University of Medicine and Science,2099,,
http://www.wikidata.org/entity/Q7368264,Roseman University of Health Sciences,1554,,
http://www.wikidata.org/entity/Q18351500,Университет Инха,700,,
http://www.wikidata.org/entity/Q18399739,Самаркандский государственный медицинский университет,8300,,
http://www.wikidata.org/entity/Q7895657,University of Maine at Machias,762,,
http://www.wikidata.org/entity/Q7895658,University of Maine at Presque Isle,1467,,
http://www.wikidata.org/entity/Q7895655,University of Maine at Fort Kent,1624,,
http://www.wikidata.org/entity/Q7895656,University of Maine at Farmington,1862,,
http://www.wikidata.org/entity/Q7895654,University of Maine at Augusta,4202,,
http://www.wikidata.org/entity/Q7895907,University of New Hampshire at Manchester,717,,
http://www.wikidata.org/entity/Q7895938,University of North Carolina School of the Arts,1070,,
http://www.wikidata.org/entity/Q7895938,University of North Carolina School of the Arts,1361,,
http://www.wikidata.org/entity/Q7895785,University of Michigan–Flint,6829,,
http://www.wikidata.org/entity/Q7895782,University of Michigan–Dearborn,8783,,
http://www.wikidata.org/entity/Q7895890,University of Nebraska at Kearney,6225,,
http://www.wikidata.org/entity/Q7895983,University of North Texas at Dallas,3774,,
http://www.wikidata.org/entity/Q7895970,University of North Georgia,19748,,
http://www.wikidata.org/entity/Q7895720,University of Mataram,31654,,
http://www.wikidata.org/entity/Q7896000,University of Nusa Cendana,32894,,
http://www.wikidata.org/entity/Q7896145,University of Pittsburgh at Bradford,1117,,
http://www.wikidata.org/entity/Q7896148,University of Pittsburgh at Johnstown,2356,,
http://www.wikidata.org/entity/Q7896225,University of Saint Mary,1229,,
http://www.wikidata.org/entity/Q7896071,University of Pattimura,18064,,
http://www.wikidata.org/entity/Q7896055,University of Palangka Raya,18872,,
http://www.wikidata.org/entity/Q11509188,Japanese Red Cross Tohoku College of Nursing,500,,
http://www.wikidata.org/entity/Q11524729,Токийский женский медицинский университет,1436,,
http://www.wikidata.org/entity/Q11561246,Seisen University,1906,,
http://www.wikidata.org/entity/Q11608853,Meiho University,3659,,
http://www.wikidata.org/entity/Q11613368,CTBC Business School,883,,
http://www.wikidata.org/entity/Q11620058,Hwa Hsia Institute of Technology,1645,,
http://www.wikidata.org/entity/Q11631891,Suwa University of Science,1342,,
http://www.wikidata.org/entity/Q11637637,Fooyin University,7651,,
http://www.wikidata.org/entity/Q7404130,Salem University,1008,,
http://www.wikidata.org/entity/Q7401271,Saint Francis University,1948,,
http://www.wikidata.org/entity/Q7401271,Saint Francis University,2769,,
http://www.wikidata.org/entity/Q7401824,Saint Mary's College,1581,,
http://www.wikidata.org/entity/Q7382780,Rutgers University–Newark,13231,,
http://www.wikidata.org/entity/Q7392824,Берлинский университет прикладных наук «SRH»,518,,
http://www.wikidata.org/entity/Q7399281,Saginaw Valley State University,6558,,
http://www.wikidata.org/entity/Q7399281,Saginaw Valley State University,8028,,
http://www.wikidata.org/entity/Q7400981,Saint Anthony College of Nursing,291,,
http://www.wikidata.org/entity/Q7401787,Saint Martin's University,1638,,
http://www.wikidata.org/entity/Q7404818,Солсберийский университет,6936,,
http://www.wikidata.org/entity/Q7404818,Солсберийский университет,8124,,
http://www.wikidata.org/entity/Q7406311,Salus University,1280,,
http://www.wikidata.org/entity/Q7406311,Salus University,1202,,
http://www.wikidata.org/entity/Q7412178,Samuel Merritt University,2050,,
http://www.wikidata.org/entity/Q19372218,Campus Helgeland,620,,
http://www.wikidata.org/entity/Q18636195,Mitchell Technical College,1162,,
http://www.wikidata.org/entity/Q18706097,University of Antelope Valley,731,,
http://www.wikidata.org/entity/Q18706109,Lemoore College,3932,,
http://www.wikidata.org/entity/Q18749126,Ohio Technical College,426,,
http://www.wikidata.org/entity/Q18786156,Университет Иннополис,639,,
http://www.wikidata.org/entity/Q18786156,Университет Иннополис,823,,
http://www.wikidata.org/entity/Q18786156,Университет Иннополис,1086,,
http://www.wikidata.org/entity/Q11884307,Государственный Университет Николлс,6769,,
http://www.wikidata.org/entity/Q11959672,Aurora University,6265,,
http://www.wikidata.org/entity/Q11991254,New Jersey City University,7550,,
http://www.wikidata.org/entity/Q12002144,Southern University at New Orleans,2264,,
http://www.wikidata.org/entity/Q12010517,Вентворс Технологический Институт,3935,,
http://www.wikidata.org/entity/Q12010517,Вентворс Технологический Институт,4389,,
http://www.wikidata.org/entity/Q12060891,Johnson University,1039,,
http://www.wikidata.org/entity/Q12061082,Lakeshore Technical College,2420,,
http://www.wikidata.org/entity/Q12061548,McKendree University,2200,,
http://www.wikidata.org/entity/Q12085525,Буковинский университет,2500,,
http://www.wikidata.org/entity/Q12102466,Дрогобычский государственный педагогический университет имени Ивана Франко,5000,,
http://www.wikidata.org/entity/Q12110285,Kyiv University of Management and Entrepreneurship,2000,,
http://www.wikidata.org/entity/Q12110286,Киевский столичный университет имени Бориса Гринченко,9000,,
http://www.wikidata.org/entity/Q12130717,Мукачевский государственный университет,5300,,
http://www.wikidata.org/entity/Q12132952,Национальный университет физического воспитания и спорта Украины,3000,,
http://www.wikidata.org/entity/Q12132954,Национальный фармацевтический университет,17500,,
http://www.wikidata.org/entity/Q12141542,Подольский государственный аграрно-технический университет,3468,,
http://www.wikidata.org/entity/Q11979088,Johnson C. Smith University,1306,,
http://www.wikidata.org/entity/Q11644486,Hsing Wu University,5561,,
http://www.wikidata.org/entity/Q11646631,Kinjo Gakuin University,5037,,
http://www.wikidata.org/entity/Q11655183,Kainan University,3477,,
http://www.wikidata.org/entity/Q11672753,Университет Као Юань,1230,,
http://www.wikidata.org/entity/Q11714526,Ивано-Франковский национальный технический университет нефти и газа,10000,,
http://www.wikidata.org/entity/Q7896279,University of Science and Arts of Oklahoma,733,,
http://www.wikidata.org/entity/Q7896318,University of South Carolina Beaufort,2006,,
http://www.wikidata.org/entity/Q7896316,University of South Carolina Aiken,3944,,
http://www.wikidata.org/entity/Q7896465,University of Timbuktu,25000,,
http://www.wikidata.org/entity/Q7896272,University of Sarjanawiyata Tamansiswa in Yogyakarta,7419,,
http://www.wikidata.org/entity/Q7896603,University of West Los Angeles,229,,
http://www.wikidata.org/entity/Q7896638,University of Wisconsin–Platteville Baraboo Sauk County,216,,
http://www.wikidata.org/entity/Q7896650,University of Wisconsin–Madison School of Journalism & Mass Communication,600,,
http://www.wikidata.org/entity/Q7896612,University of Western States,1195,,
http://www.wikidata.org/entity/Q7896677,University of Zakho,2600,,
http://www.wikidata.org/entity/Q7896711,University of the Ozarks,779,,
http://www.wikidata.org/entity/Q7896711,University of the Ozarks,836,,
http://www.wikidata.org/entity/Q7896781,University of the West,238,,
http://www.wikidata.org/entity/Q7896772,University of the Southwest,904,,
http://www.wikidata.org/entity/Q7898705,Университет Верхней Айовы,3610,,
http://www.wikidata.org/entity/Q16307033,Bansomdejchaopraya Rajabhat University,16712,,
http://www.wikidata.org/entity/Q19705472,Горисский государственный университет,2000,,
http://www.wikidata.org/entity/Q7427891,Savannah Technical College,3649,,
http://www.wikidata.org/entity/Q7429134,Saybrook University,785,,
http://www.wikidata.org/entity/Q7432878,Schreiner University,1244,,
http://www.wikidata.org/entity/Q7442115,Seattle Institute of Oriental Medicine,31,,
http://www.wikidata.org/entity/Q7452397,Sepuluh Nopember Institute of Technology,17625,,
http://www.wikidata.org/entity/Q7458159,Южный университет,1800,,
http://www.wikidata.org/entity/Q7458159,Южный университет,1791,,
http://www.wikidata.org/entity/Q7462208,Shahrekord University,6530,,
http://www.wikidata.org/entity/Q7446924,Seisen University,366,,
http://www.wikidata.org/entity/Q12204499,Chouaib Doukkali University,23209,,
http://www.wikidata.org/entity/Q16705025,Ташкентский государственный аграрный университет,14000,,
http://www.wikidata.org/entity/Q16711550,Ферганский государственный университет,10585,,
http://www.wikidata.org/entity/Q16912035,Universidade Dili,780,,
http://www.wikidata.org/entity/Q19864963,Clary Sage College,367,,
http://www.wikidata.org/entity/Q19866142,Bay Area Medical Academy,160,,
http://www.wikidata.org/entity/Q19880836,IGlobal University,254,,
http://www.wikidata.org/entity/Q7490593,Shasta College,8121,,
http://www.wikidata.org/entity/Q7494490,Shepherd University,87,,
http://www.wikidata.org/entity/Q7494490,Shepherd University,3159,,
http://www.wikidata.org/entity/Q7496457,Shih Hsin University,9644,,
http://www.wikidata.org/entity/Q7498066,Shippensburg University of Pennsylvania,4800,,
http://www.wikidata.org/entity/Q7498066,Shippensburg University of Pennsylvania,6130,,
http://www.wikidata.org/entity/Q7502154,Shorter University,1410,,
http://www.wikidata.org/entity/Q7511074,Siena Heights University,2036,,
http://www.wikidata.org/entity/Q7532066,Sitting Bull College,229,,
http://www.wikidata.org/entity/Q16951582,Университет Мерси,6812,,
http://www.wikidata.org/entity/Q16951582,Университет Мерси,9547,,
http://www.wikidata.org/entity/Q16959503,University of Advancing Technology,836,,
http://www.wikidata.org/entity/Q16975104,Ohio University Eastern Campus,1054,,
http://www.wikidata.org/entity/Q16983276,West Virginia University at Parkersburg,2624,,
http://www.wikidata.org/entity/Q16993532,Florida National University,4173,,
http://www.wikidata.org/entity/Q16994039,Georgia Highlands College,6168,,
http://www.wikidata.org/entity/Q16994044,Georgia Northwestern Technical College,6608,,
http://www.wikidata.org/entity/Q20011307,American College of the Building Arts,93,,
http://www.wikidata.org/entity/Q20096019,Христианский гуманитарно-экономический открытый университет,2023,,
http://www.wikidata.org/entity/Q20112014,Университет Юго-Восточной Норвегии,18680,,
http://www.wikidata.org/entity/Q20181523,Dohuk Polytechnic University,5040,,
http://www.wikidata.org/entity/Q12523328,Gunadarma University,41406,,
http://www.wikidata.org/entity/Q7901303,Ursuline College,1100,,
http://www.wikidata.org/entity/Q7912012,Valley City State University,1676,,
http://www.wikidata.org/entity/Q7914844,Вангардский университет Южной Калифорнии,2289,,
http://www.wikidata.org/entity/Q7921788,Vermont Technical College,1520,,
http://www.wikidata.org/entity/Q7936090,Visible School,209,,
http://www.wikidata.org/entity/Q7937045,Viterbo University,2516,,
http://www.wikidata.org/entity/Q7961486,Walden University,49695,,
http://www.wikidata.org/entity/Q7975162,Waukesha County Technical College,6952,,
http://www.wikidata.org/entity/Q7975912,Wayland Baptist University,4062,,
http://www.wikidata.org/entity/Q7976138,Wayne County Community College District,10748,,
http://www.wikidata.org/entity/Q7976817,Waynesburg University,1576,,
http://www.wikidata.org/entity/Q17012153,Navajo Technical University,1350,,
http://www.wikidata.org/entity/Q17038565,Nicolet Area Technical College,1236,,
http://www.wikidata.org/entity/Q17062157,Sonoran University of Health Sciences,509,,
http://www.wikidata.org/entity/Q7571450,Southwestern University,1491,,
http://www.wikidata.org/entity/Q7588852,St. John's University,763,,
http://www.wikidata.org/entity/Q7566851,South Coast College,254,,
http://www.wikidata.org/entity/Q7567348,South Georgia Technical College,1814,,
