university,universityLabel,countryLabel,cityLabel,foundingYear
http://www.wikidata.org/entity/Q69458530,Universidad Tecnológica de la Sierra Hidalguense,Мексика,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q74823456,Haramaya University College of Agriculture,Эфиопия,,
http://www.wikidata.org/entity/Q74434752,Instituto Universitario de Innovación Ciencia y Tecnología Inudi Perú,Перу,,
http://www.wikidata.org/entity/Q74537522,"Universidade do Estado de Santa Catarina, Centro de Ciências Humanas e da Educação",Бразилия,,
http://www.wikidata.org/entity/Q65214051,Universitas IVET,Индонезия,,2018-12-20T00:00:00Z
http://www.wikidata.org/entity/Q75905685,Педагогический институт Московского университета,Российская империя,,1804-01-01T00:00:00Z
http://www.wikidata.org/entity/Q71147627,Faculty of Law of the University of Graz,Австрия,,1778-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65234927,Европейский университет Армении,Армения,,2001-10-15T00:00:00Z
http://www.wikidata.org/entity/Q65234433,Q65234433,КНДР,,
http://www.wikidata.org/entity/Q74454254,War College,Финляндия,,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q74435004,Islamic State University of M. Djamil Djambek Bukittinggi,Индонезия,,2014-12-18T00:00:00Z
http://www.wikidata.org/entity/Q65306490,Q65306490,КНДР,,
http://www.wikidata.org/entity/Q65277028,Fukuoka International University of Health and Welfare,Япония,,2019-04-01T00:00:00Z
http://www.wikidata.org/entity/Q74572269,School of Earth and Planetary Sciences,,,
http://www.wikidata.org/entity/Q66808493,Planwel University,Пакистан,,
http://www.wikidata.org/entity/Q74500993,Термезский государственный инженерно-агротехнологический университет,Узбекистан,,
http://www.wikidata.org/entity/Q74435004,Islamic State University of M. Djamil Djambek Bukittinggi,Индонезия,,2020-12-14T00:00:00Z
http://www.wikidata.org/entity/Q68167777,Suez Canal National University,Египет,,
http://www.wikidata.org/entity/Q65333992,Korea Institute of Energy Technology,Республика Корея,,2022-03-02T00:00:00Z
http://www.wikidata.org/entity/Q66807370,Q66807370,Узбекистан,,
http://www.wikidata.org/entity/Q65197605,"Islamic Azad University, Tunkabon branch",Иран,,
http://www.wikidata.org/entity/Q107724280,Philomath University,Нигерия,Абуджа,2021-04-08T00:00:00Z
http://www.wikidata.org/entity/Q54888550,Wayne State University School of Social Work,США,,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q81654803,Ibrahimy University,Индонезия,,2018-02-01T00:00:00Z
http://www.wikidata.org/entity/Q29467209,"Department of Humanities and Social Sciences, NIT Rourkela",Индия,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107724160,Claretian University of Nigeria,Нигерия,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29467429,Umma University,Кения,Тика,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7976817,Waynesburg University,США,,1850-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57956602,Khuzestan Institute of Higher Education,Иран,,
http://www.wikidata.org/entity/Q42417604,American Islamic College,США,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29467193,"Islamic Fiqh Academy, India",Индия,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8047425,Yale School of Engineering and Applied Science,США,,1852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25105500,Guilin University of Aerospace Technology,Китай,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29426438,Университет Карлсруэ,Германия,,1885-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18461615,Hanoi University of Natural Resources and Environment,Вьетнам,,
http://www.wikidata.org/entity/Q9366826,Тренчинский университет Александра Дубчека,Словакия,Тренчин,
http://www.wikidata.org/entity/Q105846440,The Centre for Public Policies of the Cracow University of Economics,,,
http://www.wikidata.org/entity/Q12523464,Universitas Sisingamangaraja XII,Индонезия,,
http://www.wikidata.org/entity/Q30674031,Азербайджанский университет туризма и менеджмента,Азербайджан,,2006-02-13T00:00:00Z
http://www.wikidata.org/entity/Q7976138,Wayne County Community College District,США,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18412215,Q18412215,Литва,,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29467264,Trinity Institute of Professional Studies,Индия,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54932326,Damásio Educacional,Бразилия,,
http://www.wikidata.org/entity/Q54932317,Faculdades Integradas Campos Salles,Бразилия,,
http://www.wikidata.org/entity/Q29467598,"Institute of Technology, Korba",Индия,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21771870,Q21771870,Бельгия,,
http://www.wikidata.org/entity/Q21771871,Q21771871,Бельгия,,
http://www.wikidata.org/entity/Q8047644,Yamaguchi Gakugei College,Япония,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18394263,Thonburi University,Таиланд,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8047656,Shiseikan University,Япония,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105809850,National Polytechnic Institute of Clermont Auvergne,Франция,Aubière,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18393616,The Oxford College of Pharmacy,Индия,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17005563,"Faculty of Business Management, University Džemal Bijedić of Mostar",Босния и Герцеговина,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27659076,"Novo Selo School, Štip",Северная Македония,,1870-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28950106,Universitas Surapati,Индонезия,,
http://www.wikidata.org/entity/Q29426438,Университет Карлсруэ,Германия,,1865-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29467179,Cluster University of Srinagar,Индия,,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17005112,Basel School of Business,Швейцария,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29467179,Cluster University of Srinagar,Индия,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7976641,"Wayne State University College of Fine, Performing, and Communication Arts",США,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109912358,Universitas Audi Indonesia,Индонезия,,2019-04-30T00:00:00Z
http://www.wikidata.org/entity/Q109912338,Universitas Cahaya Bangsa,Индонезия,,2020-09-15T00:00:00Z
http://www.wikidata.org/entity/Q29350820,sepehr art university,Иран,,
http://www.wikidata.org/entity/Q18395535,Vishwa Vishwani Institute of Systems and Management,Индия,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21714634,University of Halabja,Ирак,Халабджа,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57865983,"State Pariyatti Sasana University, Mandalay",Мьянма,,
http://www.wikidata.org/entity/Q57866749,"State Pariyatti Sasana University, Yangon",Мьянма,,
http://www.wikidata.org/entity/Q9380745,Университет VIZJA,Польша,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523453,Universitas Sangga Buana YPKP,Индонезия,,1970-02-22T00:00:00Z
http://www.wikidata.org/entity/Q23660714,Pontificia Universidad Católica de Valparaíso. Instituto de Arte,Чили,,
http://www.wikidata.org/entity/Q104850475,Madera Community College,США,,2020-07-20T00:00:00Z
http://www.wikidata.org/entity/Q12523463,Sintuwu Maroso University,Индонезия,,1986-09-15T00:00:00Z
http://www.wikidata.org/entity/Q12523461,Simalungun University,Индонезия,,1966-04-09T00:00:00Z
http://www.wikidata.org/entity/Q30687674,Ibrahim Babangida University,Нигерия,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29182797,Centro Universitário da Fundação Educacional de Barretos,Бразилия,,
http://www.wikidata.org/entity/Q29183007,Brusque University Center,Бразилия,,
http://www.wikidata.org/entity/Q29183581,Centro Universitário de Sete Lagoas,Бразилия,,
http://www.wikidata.org/entity/Q8047291,Yala Technical College,Таиланд,,1957-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18399739,Самаркандский государственный медицинский университет,Узбекистан,,1930-05-01T00:00:00Z
http://www.wikidata.org/entity/Q42529237,Bengaluru North University,Индия,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523466,Slamet Riyadi University,Индонезия,,1980-06-21T00:00:00Z
http://www.wikidata.org/entity/Q18395937,Yarmouk Private University,Сирия,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18455299,Liwa University,Объединённые Арабские Эмираты,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523454,Universitas Satya Negara Indonesia,Индонезия,,1983-11-29T00:00:00Z
http://www.wikidata.org/entity/Q12523457,Universitas Serambi Mekkah,Индонезия,,1984-03-21T00:00:00Z
http://www.wikidata.org/entity/Q12523450,University of Science and Technology Jayapura,Индонезия,,1984-07-07T00:00:00Z
http://www.wikidata.org/entity/Q28950163,Universitas Merdeka Madiun,Индонезия,,1979-06-30T00:00:00Z
http://www.wikidata.org/entity/Q12523449,Samudra University,Индонезия,,1985-10-22T00:00:00Z
http://www.wikidata.org/entity/Q107724127,Karl-kumm University,Нигерия,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523465,Universitas Sisingamangaraja XII Tapanuli Utara,Индонезия,,1986-04-02T00:00:00Z
http://www.wikidata.org/entity/Q28950140,Университет Нгурах-Рай,Индонезия,,1979-05-22T00:00:00Z
http://www.wikidata.org/entity/Q9380716,Wyższa Szkoła Bankowa w Toruniu,Польша,,1998-08-27T00:00:00Z
http://www.wikidata.org/entity/Q12523471,Taman Siswa University,Индонезия,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13018814,Rajamangala University of Technology Tawan-ok Chakrabongse Bhuwanat,Таиланд,,1974-06-13T00:00:00Z
http://www.wikidata.org/entity/Q12523459,Universitas Semarang,Индонезия,,1987-06-23T00:00:00Z
http://www.wikidata.org/entity/Q18457505,Q18457505,,,
http://www.wikidata.org/entity/Q28950103,Universitas Mpu Tantular,Индонезия,,1984-09-12T00:00:00Z
http://www.wikidata.org/entity/Q27627871,National Academy of Defence Production,Индия,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523455,Satyagama University,Индонезия,,1990-12-22T00:00:00Z
http://www.wikidata.org/entity/Q82524912,Ташкентский международный университет Кимё,Узбекистан,,
http://www.wikidata.org/entity/Q28950166,Universitas Pancasakti Makassar,Индонезия,,1986-11-18T00:00:00Z
http://www.wikidata.org/entity/Q21771877,Office of the Rector (University of Ghent),Бельгия,,
http://www.wikidata.org/entity/Q9366817,Polish University in Vilnius,Литва,,1998-05-18T00:00:00Z
http://www.wikidata.org/entity/Q65058031,Xinjiang Institute of Technology,Китай,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29426438,Университет Карлсруэ,Германия,,1967-07-05T00:00:00Z
http://www.wikidata.org/entity/Q29366803,Rome Business School,Италия,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17066097,Isfahan Sepehr College,Иран,,
http://www.wikidata.org/entity/Q12523460,Universitas Setia Budi,Индонезия,,1997-11-11T00:00:00Z
http://www.wikidata.org/entity/Q12523469,Universitas Suryadarma,Индонезия,,1999-06-24T00:00:00Z
http://www.wikidata.org/entity/Q12523457,Universitas Serambi Mekkah,Индонезия,,2002-10-30T00:00:00Z
http://www.wikidata.org/entity/Q30893047,Национальный университет обороны,Казахстан,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523453,Universitas Sangga Buana YPKP,Индонезия,,2006-08-24T00:00:00Z
http://www.wikidata.org/entity/Q27766479,Autonomous University of Manizales,Колумбия,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29389098,Universidad Literaria de San Fernando,Испания,,1792-03-11T00:00:00Z
http://www.wikidata.org/entity/Q104855273,"Delta State University of Science and Technology, Ozoro",Нигерия,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18413711,Jean Lorougnon Guédé University,Кот-д’Ивуар,,1996-08-09T00:00:00Z
http://www.wikidata.org/entity/Q28950092,Universitas Tama Jagakarsa,Индонезия,,2004-10-28T00:00:00Z
http://www.wikidata.org/entity/Q13018797,Fatoni University,Таиланд,,1998-04-03T00:00:00Z
http://www.wikidata.org/entity/Q65093814,Instituto Universitario de Tecnología Readic,Венесуэла,,1990-09-20T00:00:00Z
http://www.wikidata.org/entity/Q12523449,Samudra University,Индонезия,,2013-05-13T00:00:00Z
http://www.wikidata.org/entity/Q17067534,Georgian Aviation University,Грузия,,
http://www.wikidata.org/entity/Q17067248,Сухумский государственный университет,Грузия,,
http://www.wikidata.org/entity/Q81654803,Ibrahimy University,Индонезия,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13018800,E-sarn university,Таиланд,,2002-01-28T00:00:00Z
http://www.wikidata.org/entity/Q7976841,Wayo Women's University,Япония,,1897-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13018823,Rajamangala University of Technology Krungthep,Таиланд,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13036063,Sol-Tech,ЮАР,,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17004556,Higher Institute of Engineering,Египет,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27895354,Kaifeng University,Китай,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18394920,Uganda Technology and Management University,Уганда,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12523456,Universitas Sebelas April,Индонезия,,2021-07-22T00:00:00Z
http://www.wikidata.org/entity/Q25104613,African Leadership University,Маврикий,,2017-09-01T00:00:00Z
http://www.wikidata.org/entity/Q107724660,Capital City University,Нигерия,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27895325,Mudanjiang University,Китай,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7975914,Wayland Baptist University,США,,
http://www.wikidata.org/entity/Q104853646,Bayelsa Medical University,Нигерия,,2018-08-01T00:00:00Z
http://www.wikidata.org/entity/Q27887374,"Sree Narayana Guru College of Advanced Studies, Nattika",Индия,,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13018812,Rajamangala University of Technology Phra Nakhon,Таиланд,,
http://www.wikidata.org/entity/Q13018813,Rajamangala University of Technology Rattanakosin,Таиланд,,
http://www.wikidata.org/entity/Q13018822,Rajamangala University of Technology Tawan-ok,Таиланд,,
http://www.wikidata.org/entity/Q13018826,Rajamangala University of Technology Suvarnabhumi,Таиланд,,
http://www.wikidata.org/entity/Q13018828,Rajamangala University of Technology Isan,Таиланд,,
http://www.wikidata.org/entity/Q25104613,African Leadership University,Руанда,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17183672,Cumbria County History Trust,Великобритания,,2010-05-01T00:00:00Z
http://www.wikidata.org/entity/Q25104613,African Leadership University,Руанда,,2017-09-01T00:00:00Z
http://www.wikidata.org/entity/Q21710485,Chong Jun-taek University of Economics,КНДР,,
http://www.wikidata.org/entity/Q25106087,Arsi University,Эфиопия,,
http://www.wikidata.org/entity/Q104855627,St. John Paul II Seminary,США,,
http://www.wikidata.org/entity/Q104857556,Anna Technological and Research University,Индия,,
http://www.wikidata.org/entity/Q9366819,Седлецкий университет,Польша,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25110403,Villa College,Мальдивы,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30674326,Asmara College of Health Sciences,Эритрея,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17004443,Herbert Fletcher University,,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65088552,Universidad Nacional Experimental del Magisterio Samuel Robinson,Венесуэла,,2018-11-01T00:00:00Z
http://www.wikidata.org/entity/Q30632611,State Islamic University Ar-Raniry,Индонезия,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42417643,Université de Technologie d'Haïti,Гаити,Порт-о-Пренс,2007-11-01T00:00:00Z
http://www.wikidata.org/entity/Q18402089,Международный университет гуманитарных наук и развития,Туркменистан,,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25105063,Rome University of Fine Arts,Италия,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25110718,Qalam institute of higher education,Афганистан,,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q81665993,Christian University of Palangka Raya,Индонезия,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13018798,"Srinakharinwirot University, Patumwan",,,
http://www.wikidata.org/entity/Q18158997,"University of Maryland, Baltimore County Centers and Institutes",США,,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18159005,University of South Florida St. Petersburg Baseball Club,США,,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29386573,Амазонский региональный университет Икиам,Эквадор,,2013-12-16T00:00:00Z
http://www.wikidata.org/entity/Q18417021,Euroinnova Business School USA,Испания,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104851317,Q104851317,Алжир,,
http://www.wikidata.org/entity/Q12523470,Universitas Swadaya Gunung Jati,Индонезия,Чиребон,1962-12-29T00:00:00Z
http://www.wikidata.org/entity/Q27830758,Domingo Savio Private University,Боливия,,
http://www.wikidata.org/entity/Q18159002,University of Oklahoma College of Liberal Studies,США,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18458054,Yamagata Prefectural Yonezawa University of Nutrition Sciences,Япония,,1952-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30841075,Facultad de Ciencias Forestales de la Universidad Nacional Agraria La Molina,Перу,,
http://www.wikidata.org/entity/Q109919143,Universitas Muslim Buton,Индонезия,,2019-05-20T00:00:00Z
http://www.wikidata.org/entity/Q109919427,Universitas Aufa Royhan,Индонезия,,2019-06-17T00:00:00Z
http://www.wikidata.org/entity/Q109919139,Universitas Imelda Medan,Индонезия,,2019-10-18T00:00:00Z
http://www.wikidata.org/entity/Q109919472,Universitas Pelita Bangsa,Индонезия,,2019-08-02T00:00:00Z
http://www.wikidata.org/entity/Q109919809,Universitas Muhammadiyah Bulukumba,Индонезия,,2019-05-21T00:00:00Z
http://www.wikidata.org/entity/Q109912831,Kaltara University,Индонезия,,2008-12-18T00:00:00Z
http://www.wikidata.org/entity/Q109919819,Universitas Bina Insani,Индонезия,,2019-09-10T00:00:00Z
http://www.wikidata.org/entity/Q109919561,Muhammadiyah University of Enrekang,Индонезия,,2020-02-19T00:00:00Z
http://www.wikidata.org/entity/Q109921351,Universitas Timika,Индонезия,,2006-04-21T00:00:00Z
http://www.wikidata.org/entity/Q109919724,Universitas Mega Buana Palopo,Индонезия,,2020-08-24T00:00:00Z
http://www.wikidata.org/entity/Q109919576,Universitas Cendekia Abditama,Индонезия,,2020-11-26T00:00:00Z
http://www.wikidata.org/entity/Q109921295,Universitas Lintas Internasional Indonesia,Индонезия,,2014-10-02T00:00:00Z
http://www.wikidata.org/entity/Q109921157,Universitas Nahdlatul Ulama Gorontalo,Индонезия,,2018-07-19T00:00:00Z
http://www.wikidata.org/entity/Q109920711,Universitas Mitra Karya,Индонезия,,2019-07-25T00:00:00Z
http://www.wikidata.org/entity/Q109921435,Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri,Индонезия,,2021-05-11T00:00:00Z
http://www.wikidata.org/entity/Q109913937,Universitas Jakarta,Индонезия,,1964-11-16T00:00:00Z
http://www.wikidata.org/entity/Q109913877,Universitas Proklamasi  45,Индонезия,,1964-08-17T00:00:00Z
http://www.wikidata.org/entity/Q109913209,Universitas Pepabri Makassar,Индонезия,,1986-05-22T00:00:00Z
http://www.wikidata.org/entity/Q109919759,Universitas Langlang Buana,Индонезия,,1982-04-05T00:00:00Z
http://www.wikidata.org/entity/Q109913833,Universitas Veteran Bangun Nusantara,Индонезия,,1993-03-29T00:00:00Z
http://www.wikidata.org/entity/Q109921160,Universitas Mahasaraswati Mataram,Индонезия,,1981-11-06T00:00:00Z
http://www.wikidata.org/entity/Q109913560,Universitas Ubudiyah Indonesia,Индонезия,,2004-08-11T00:00:00Z
http://www.wikidata.org/entity/Q109920425,Tanah Laut State Polytechnic,Индонезия,,2009-09-25T00:00:00Z
http://www.wikidata.org/entity/Q109919533,Universitas Madako Tolitoli,Индонезия,,2001-05-07T00:00:00Z
http://www.wikidata.org/entity/Q109921163,Universitas Dumoga Kotamobagu,Индонезия,,1987-06-03T00:00:00Z
http://www.wikidata.org/entity/Q109912813,Universitas Gajah Putih,Индонезия,,2008-07-18T00:00:00Z
http://www.wikidata.org/entity/Q109913202,Universitas Islam Indragiri,Индонезия,,2008-05-22T00:00:00Z
http://www.wikidata.org/entity/Q109919468,STAI Bani Saleh Bekasi,Индонезия,,2002-08-19T00:00:00Z
http://www.wikidata.org/entity/Q109912670,Universitas Tomakaka,Индонезия,,2009-03-06T00:00:00Z
http://www.wikidata.org/entity/Q109913812,Universitas Putera Batam,Индонезия,,2008-08-15T00:00:00Z
http://www.wikidata.org/entity/Q109913467,Universitas Pasir Pengaraian,Индонезия,,2009-08-03T00:00:00Z
http://www.wikidata.org/entity/Q109913301,Universitas Gunung Leuser Aceh,Индонезия,,2011-03-03T00:00:00Z
http://www.wikidata.org/entity/Q109912359,Universitas Pasifik Morotai,Индонезия,,2013-01-10T00:00:00Z
http://www.wikidata.org/entity/Q109919406,Universitas Islam Ogan Komering Ilir Kayuagung,Индонезия,,2007-02-05T00:00:00Z
http://www.wikidata.org/entity/Q109919725,Universitas Tribuana Kalabahi,Индонезия,,2007-08-01T00:00:00Z
http://www.wikidata.org/entity/Q109919637,Universitas Wanita Internasional,Индонезия,,2008-02-13T00:00:00Z
http://www.wikidata.org/entity/Q109912772,Universitas Karyadarma Kupang,Индонезия,,2014-09-16T00:00:00Z
http://www.wikidata.org/entity/Q109912716,Universitas Rokania,Индонезия,,2014-10-17T00:00:00Z
http://www.wikidata.org/entity/Q109913522,Al-Ihya Islamic University,Индонезия,,2014-05-16T00:00:00Z
http://www.wikidata.org/entity/Q109913242,Universitas Katolik Musi Charitas,Индонезия,,2014-10-17T00:00:00Z
http://www.wikidata.org/entity/Q109913309,Universitas Wahidiyah,Индонезия,,2014-10-17T00:00:00Z
http://www.wikidata.org/entity/Q109912584,Universitas Kristen Wira Wacana Sumba,Индонезия,,2015-10-20T00:00:00Z
http://www.wikidata.org/entity/Q109912429,Universitas San Pedro,Индонезия,,2016-03-10T00:00:00Z
http://www.wikidata.org/entity/Q109913071,Universitas Muhammadiyah Bandung,Индонезия,,2016-06-14T00:00:00Z
http://www.wikidata.org/entity/Q109912820,Universitas Billfath,Индонезия,,2016-09-23T00:00:00Z
http://www.wikidata.org/entity/Q109912933,Universitas Prisma,Индонезия,,2016-12-23T00:00:00Z
http://www.wikidata.org/entity/Q109913893,Universitas Ngudi Waluyo,Индонезия,,2016-08-28T00:00:00Z
http://www.wikidata.org/entity/Q109913081,Universitas Nasional Karangturi Semarang,Индонезия,,2017-06-19T00:00:00Z
http://www.wikidata.org/entity/Q109919502,Universitas Banten Jaya,Индонезия,,2011-08-02T00:00:00Z
http://www.wikidata.org/entity/Q109913759,Universitas Doktor Nugroho Magetan,Индонезия,,2017-01-03T00:00:00Z
http://www.wikidata.org/entity/Q109912884,Universitas Qamarul Huda Badaruddin Bagu,Индонезия,,2017-11-09T00:00:00Z
http://www.wikidata.org/entity/Q109913432,Universitas Persatuan Guru 1945 NTT,Индонезия,,2017-05-31T00:00:00Z
http://www.wikidata.org/entity/Q109912621,Universitas Abdurachman Saleh Situbondo,Индонезия,,2018-04-12T00:00:00Z
http://www.wikidata.org/entity/Q109913872,Harapan Medan University,Индонезия,,2017-08-24T00:00:00Z
http://www.wikidata.org/entity/Q109912920,Universitas Binawan,Индонезия,,2018-07-24T00:00:00Z
http://www.wikidata.org/entity/Q109912993,Universitas Pendidikan Muhammadiyah Sorong,Индонезия,,2018-07-05T00:00:00Z
http://www.wikidata.org/entity/Q109912492,Universitas Persatuan Islam,Индонезия,,2018-12-31T00:00:00Z
http://www.wikidata.org/entity/Q109912582,Universitas Puangrimaggalatung,Индонезия,,2018-12-31T00:00:00Z
http://www.wikidata.org/entity/Q109919137,Universitas Efarina,Индонезия,,2012-12-11T00:00:00Z
http://www.wikidata.org/entity/Q109912740,Aisyah University,Индонезия,,2019-05-21T00:00:00Z
http://www.wikidata.org/entity/Q109912961,Universitas Pohuwato,Индонезия,,2018-11-09T00:00:00Z
http://www.wikidata.org/entity/Q109912828,Universitas Sari Mulia,Индонезия,,2018-12-26T00:00:00Z
http://www.wikidata.org/entity/Q109912705,Universitas Muhammadiyah Palopo,Индонезия,,2019-02-18T00:00:00Z
http://www.wikidata.org/entity/Q109913158,Universitas Muhammadiyah Lamongan,Индонезия,,2018-10-12T00:00:00Z
http://www.wikidata.org/entity/Q109912626,Faletehan University,Индонезия,,2019-08-09T00:00:00Z
http://www.wikidata.org/entity/Q109912702,Universitas Citra Bangsa,Индонезия,,2019-04-30T00:00:00Z
http://www.wikidata.org/entity/Q109913217,Universitas Bumigora,Индонезия,,2018-12-28T00:00:00Z
http://www.wikidata.org/entity/Q109913269,Universitas Qomaruddin,Индонезия,,2019-01-23T00:00:00Z
http://www.wikidata.org/entity/Q109912750,Universitas KH. Bahaudin Mudhary Madura,Индонезия,,2019-09-03T00:00:00Z
http://www.wikidata.org/entity/Q109913031,Universitas Pat Petulai,Индонезия,,2019-07-24T00:00:00Z
http://www.wikidata.org/entity/Q109912821,Universitas Bina Mandiri Gorontalo,Индонезия,,2019-10-18T00:00:00Z
http://www.wikidata.org/entity/Q109913126,Universitas Muhammadiyah Pringsewu Lampung,Индонезия,,2019-07-19T00:00:00Z
http://www.wikidata.org/entity/Q109913126,Universitas Muhammadiyah Pringsewu Lampung,Индонезия,,2019-07-29T00:00:00Z
http://www.wikidata.org/entity/Q109913120,Universitas Ibnu Sina,Индонезия,,2019-08-26T00:00:00Z
http://www.wikidata.org/entity/Q109913350,Universitas Triatma Mulya,Индонезия,,2019-06-11T00:00:00Z
http://www.wikidata.org/entity/Q109912390,Universitas Panca Sakti Bekasi,Индонезия,,2020-06-11T00:00:00Z
http://www.wikidata.org/entity/Q109912812,Universitas Amal Ilmiah Yapis Wamena,Индонезия,,2020-01-31T00:00:00Z
http://www.wikidata.org/entity/Q109912600,Universitas Widya Husada Semarang,Индонезия,,2020-04-22T00:00:00Z
http://www.wikidata.org/entity/Q109913647,Universitas Trinita,Индонезия,,2019-04-30T00:00:00Z
http://www.wikidata.org/entity/Q109912940,Universitas PGRI Wiranegara,Индонезия,,2020-02-18T00:00:00Z
http://www.wikidata.org/entity/Q109912780,Universitas Insan Cendekia Mandiri,Индонезия,,2020-04-22T00:00:00Z
http://www.wikidata.org/entity/Q109912364,Universitas 'Aisyiyah Bandung,Индонезия,,2020-09-28T00:00:00Z
http://www.wikidata.org/entity/Q109913401,Universitas Bali Internasional,Индонезия,,2019-10-10T00:00:00Z
http://www.wikidata.org/entity/Q109912962,Universitas Haji Sumatera Utara,Индонезия,,2020-03-12T00:00:00Z
http://www.wikidata.org/entity/Q109913782,Universitas Adhirajasa Reswara Sanjaya,Индонезия,,2019-10-09T00:00:00Z
http://www.wikidata.org/entity/Q109912989,Universitas Global Jakarta,Индонезия,,2020-07-07T00:00:00Z
http://www.wikidata.org/entity/Q109913078,Universitas Perintis Indonesia,Индонезия,,2020-06-30T00:00:00Z
http://www.wikidata.org/entity/Q109912872,Universitas Muhammadiyah Papua,Индонезия,,2020-10-06T00:00:00Z
http://www.wikidata.org/entity/Q109912371,Universitas Muhammadiyah Mamuju,Индонезия,,2021-04-23T00:00:00Z
http://www.wikidata.org/entity/Q109913238,Monash University Indonesia,Индонезия,,2020-11-16T00:00:00Z
http://www.wikidata.org/entity/Q109913280,Universitas Muhammadiyah Bangka Belitung,Индонезия,,2020-09-02T00:00:00Z
http://www.wikidata.org/entity/Q109912506,Universitas Siber Muhammadiyah,Индонезия,,2021-09-29T00:00:00Z
